Tow Date,Make,Style,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number,day_of_week
2019-01-22,MITS,4D,GRY,AT59332,IL,701 N. Sacramento,(773) 265-7605,6947714,Tuesday
2019-01-22,NISS,4D,GRY,AN26386,IL,10300 S. Doty,(773) 568-8495,2869126,Tuesday
2019-01-22,NISS,4D,GLD,Z756304,IL,701 N. Sacramento,(773) 265-7605,6947680,Tuesday
2019-01-22,PLYM,VN,GRN,XKS807,IL,10300 S. Doty,(773) 568-8495,2869136,Tuesday
2019-01-22,PONT,2D,RED,AR12802,IL,701 N. Sacramento,(773) 265-7605,6947683,Tuesday
2019-01-22,PONT,4D,BLK,Q362907,IL,10300 S. Doty,(773) 568-8495,2869138,Tuesday
2019-01-22,PONT,4D,BGE,,IL,701 N. Sacramento,(773) 265-7605,6947675,Tuesday
2019-01-22,TOYT,4D,WHI,434U887,IL,701 N. Sacramento,(773) 265-7605,6947668,Tuesday
2019-01-22,TOYT,4D,GRY,AS78993,IL,10300 S. Doty,(773) 568-8495,2869137,Tuesday
2019-01-22,,,,,IL,10300 S. Doty,(773) 568-8495,2869121,Tuesday
2019-01-22,,,,ZX71469,IL,10300 S. Doty,(773) 568-8495,2869119,Tuesday
2019-01-21,AUDI,4D,WHI,AS62997,IL,10300 S. Doty,(773) 568-8495,2869084,Monday
2019-01-21,BUIC,4D,BLK,AX49581,IL,10300 S. Doty,(773) 568-8495,2869076,Monday
2019-01-21,CHEV,4D,SIL,117U078,IL,10300 S. Doty,(773) 568-8495,2869077,Monday
2019-01-21,CHEV,4D,BLK,920PXP,MN,701 N. Sacramento,(773) 265-7605,6947655,Monday
2019-01-21,CHEV,4D,BLU,AW27688,IL,701 N. Sacramento,(773) 265-7605,6947605,Monday
2019-01-21,DODG,4D,BLK,,IL,10300 S. Doty,(773) 568-8495,2869075,Monday
2019-01-21,FORD,4D,WHI,744651,IL,10300 S. Doty,(773) 568-8495,2869081,Monday
2019-01-21,GMC,LL,WHI,,IL,10300 S. Doty,(773) 568-8495,2869111,Monday
2019-01-21,HYUN,4D,SIL,AX16979,IL,701 N. Sacramento,(773) 265-7605,6947656,Monday
2019-01-21,INFI,4D,GRY,BE64954,IL,701 N. Sacramento,(773) 265-7605,6947610,Monday
2019-01-21,JAGU,LL,WHI,AEJ4133,WI,10300 S. Doty,(773) 568-8495,2869088,Monday
2019-01-21,KIA,4D,GRY,Q771026,IL,701 N. Sacramento,(773) 265-7605,6947654,Monday
2019-01-21,MAZD,LL,BLU,22527S1,TX,701 N. Sacramento,(773) 265-7605,6947613,Monday
2019-01-21,MERZ,4D,BLK,,IL,10300 S. Doty,(773) 568-8495,2869078,Monday
2019-01-21,NISS,4D,BLK,AW19694,IL,10300 S. Doty,(773) 568-8495,2869070,Monday
2019-01-21,NISS,4D,GRY,Q795568,IL,10300 S. Doty,(773) 568-8495,2869083,Monday
2019-01-21,NISS,LL,BLK,,IL,10300 S. Doty,(773) 568-8495,2869072,Monday
2019-01-21,NISS,LL,SIL,BJW413,MN,10300 S. Doty,(773) 568-8495,2869080,Monday
2019-01-21,PONT,4D,BLK,AW34997,IL,10300 S. Doty,(773) 568-8495,2869068,Monday
2019-01-21,SUBA,LL,BLK,AL70582,IL,10300 S. Doty,(773) 568-8495,2869086,Monday
2019-01-21,TOYT,4D,BLK,AL68558,IL,701 N. Sacramento,(773) 265-7605,6947603,Monday
2019-01-02,ACUR,4D,BLK,AV77500,IL,701 N. Sacramento,(773) 265-7605,6947507,Wednesday
2019-01-02,ACUR,4D,WHI,E703144,IL,10300 S. Doty,(773) 568-8495,2869023,Wednesday
2019-01-02,BUIC,4D,SIL,G398702,IL,701 N. Sacramento,(773) 265-7605,6947472,Wednesday
2019-01-02,CADI,4D,GLD,AF27527,IL,701 N. Sacramento,(773) 265-7605,6947580,Wednesday
2019-01-02,CADI,4D,BLK,47VK131,AL,10300 S. Doty,(773) 568-8495,2868997,Wednesday
2019-01-02,CADI,LL,BLK,AJ13313,IL,701 N. Sacramento,(773) 265-7605,6947584,Wednesday
2019-01-02,CHEV,4D,GRY,Q515178,IL,701 N. Sacramento,(773) 265-7605,6947492,Wednesday
2019-01-02,CHEV,4D,TAN,AD54935,IL,400 E. Lower Wacker,(312) 744-7550,2869000,Wednesday
2019-01-02,CHEV,4D,BLU,948676,IL,10300 S. Doty,(773) 568-8495,2869008,Wednesday
2019-01-02,CHEV,4D,BLK,AW54236,IL,10300 S. Doty,(773) 568-8495,2869021,Wednesday
2019-01-02,CHEV,4D,BLU,Q340251,IL,701 N. Sacramento,(773) 265-7605,6947496,Wednesday
2019-01-02,CHEV,LL,BLK,BB13345,IL,10300 S. Doty,(773) 568-8495,2869048,Wednesday
2019-01-02,CHEV,VN,SIL,539U478,IL,701 N. Sacramento,(773) 265-7605,6947482,Wednesday
2019-01-02,CHEV,VN,GRY,AW55721,IL,701 N. Sacramento,(773) 265-7605,6947493,Wednesday
2019-01-02,CHRY,VN,WHI,R701958,IL,10300 S. Doty,(773) 568-8495,2869020,Wednesday
2019-01-02,FORD,4D,BLK,AQ46861,IL,701 N. Sacramento,(773) 265-7605,6947511,Wednesday
2019-01-02,FORD,4D,WHI,354919,IL,10300 S. Doty,(773) 568-8495,2868999,Wednesday
2019-01-02,FORD,4D,RED,K055823,IL,701 N. Sacramento,(773) 265-7605,6947562,Wednesday
2019-01-02,FORD,LL,BLK,951ZNT,WI,400 E. Lower Wacker,(312) 744-7550,998757,Wednesday
2019-01-02,FORD,LL,BLU,E220786,IL,10300 S. Doty,(773) 568-8495,2869001,Wednesday
2019-01-02,FORD,LL,WHI,K198746,IN,10300 S. Doty,(773) 568-8495,2868998,Wednesday
2019-01-02,GMC,VN,WHI,PCF328,NM,701 N. Sacramento,(773) 265-7605,6947567,Wednesday
2019-01-02,HOND,2D,GRY,,IL,10300 S. Doty,(773) 568-8495,2869005,Wednesday
2019-01-02,HOND,4D,GRY,AS77419,IL,701 N. Sacramento,(773) 265-7605,6947473,Wednesday
2019-01-02,HOND,4D,BLK,AP23472,IL,10300 S. Doty,(773) 568-8495,2869046,Wednesday
2019-01-02,HOND,LL,GRY,BB91549,IL,701 N. Sacramento,(773) 265-7605,6947575,Wednesday
2019-01-02,HYUN,4D,GRY,Q581641,IL,10300 S. Doty,(773) 568-8495,2869030,Wednesday
2019-01-02,HYUN,4D,GRY,E515781,IL,400 E. Lower Wacker,(312) 744-7550,998761,Wednesday
2019-01-02,JEEP,LL,BLU,AQ75849,IL,701 N. Sacramento,(773) 265-7605,6947571,Wednesday
2019-01-02,JEEP,LL,BLK,AE32501,IL,701 N. Sacramento,(773) 265-7605,6947536,Wednesday
2019-01-02,MAZD,VN,SIL,AJ69082,IL,10300 S. Doty,(773) 568-8495,2869024,Wednesday
2019-01-02,NISS,4D,WHI,AW25903,IL,701 N. Sacramento,(773) 265-7605,6947566,Wednesday
2019-01-02,PONT,4D,SIL,00857994,IL,701 N. Sacramento,(773) 265-7605,6947569,Wednesday
2019-01-02,TOYT,LL,GRY,BB20234,IL,10300 S. Doty,(773) 568-8495,2869057,Wednesday
2019-01-02,VOLV,SW,BLU,AQ77932,IL,701 N. Sacramento,(773) 265-7605,6947506,Wednesday
2019-01-19,ACUR,4D,BLK,AJ22986,IL,701 N. Sacramento,(773) 265-7605,6947467,Saturday
2019-01-19,ACUR,4D,SIL,AF93619,IL,10300 S. Doty,(773) 568-8495,2868907,Saturday
2019-01-19,AUDI,4D,SIL,A529137,IL,10300 S. Doty,(773) 568-8495,2868916,Saturday
2019-01-19,BUIC,4D,TAN,ZY85650,IL,701 N. Sacramento,(773) 265-7605,6947469,Saturday
2019-01-19,CADI,4D,GLD,AH89758,IL,10300 S. Doty,(773) 568-8495,2868985,Saturday
2019-01-19,CADI,LL,BLK,AQ42113,IL,701 N. Sacramento,(773) 265-7605,6947378,Saturday
2019-01-19,CHEV,2D,MAR,971579,IL,10300 S. Doty,(773) 568-8495,2868959,Saturday
2019-01-19,CHEV,4D,BLU,AD35571,IL,10300 S. Doty,(773) 568-8495,2868926,Saturday
2019-01-19,CHEV,LL,BLK,357875,IL,10300 S. Doty,(773) 568-8495,2868980,Saturday
2019-01-19,CHEV,LL,GRY,AV76588,IL,10300 S. Doty,(773) 568-8495,2868901,Saturday
2019-01-19,CHEV,LL,GRY,DS3B402,TX,10300 S. Doty,(773) 568-8495,2868881,Saturday
2019-01-19,CHEV,PK,BLK,2042539B,IL,10300 S. Doty,(773) 568-8495,2868917,Saturday
2019-01-19,CHEV,VN,SIL,BB22856,IL,701 N. Sacramento,(773) 265-7605,6947384,Saturday
2019-01-19,CHRY,4D,WHI,Q885128,IL,10300 S. Doty,(773) 568-8495,2868972,Saturday
2019-01-19,CHRY,4D,BLU,405U125,IL,10300 S. Doty,(773) 568-8495,2868880,Saturday
2019-01-19,CHRY,4D,TAN,A841860,IL,10300 S. Doty,(773) 568-8495,2868978,Saturday
2019-01-19,DODG,4D,GRY,AQ37115,IL,10300 S. Doty,(773) 568-8495,2868905,Saturday
2019-01-19,DODG,VN,RED,AW31410,IL,701 N. Sacramento,(773) 265-7605,6947468,Saturday
2019-01-19,DODG,VN,GRY,AP11137,IL,10300 S. Doty,(773) 568-8495,2868988,Saturday
2019-01-19,FORD,4D,BLU,AP24029,IL,10300 S. Doty,(773) 568-8495,2868990,Saturday
2019-01-19,FORD,EB,WHI,2463147,IN,10300 S. Doty,(773) 568-8495,2868976,Saturday
2019-01-19,FORD,LL,BLU,,IL,10300 S. Doty,(773) 568-8495,2868894,Saturday
2019-01-19,FORD,LL,BLK,AP40687,IL,10300 S. Doty,(773) 568-8495,2868939,Saturday
2019-01-19,FORD,LL,WHI,2149661B,IL,10300 S. Doty,(773) 568-8495,2868885,Saturday
2019-01-19,FORD,PK,RED,,IL,10300 S. Doty,(773) 568-8495,2868995,Saturday
2019-01-19,HOND,4D,BLK,K910444,IL,701 N. Sacramento,(773) 265-7605,6947410,Saturday
2019-01-19,HOND,4D,SIL,AG60839,IL,10300 S. Doty,(773) 568-8495,2868937,Saturday
2019-01-19,HYUN,4D,TAN,,IL,10300 S. Doty,(773) 568-8495,2868992,Saturday
2019-01-19,HYUN,LL,GLD,AP71722,IL,10300 S. Doty,(773) 568-8495,2868932,Saturday
2019-01-19,HYUN,LL,GRY,AS85790,IL,10300 S. Doty,(773) 568-8495,2868893,Saturday
2019-01-19,INFI,4D,GRY,BA63797,IL,10300 S. Doty,(773) 568-8495,2868993,Saturday
2019-01-19,LAND,LL,SIL,J896682,IL,701 N. Sacramento,(773) 265-7605,6947377,Saturday
2019-01-19,LINC,4D,BLK,AN79365,IL,701 N. Sacramento,(773) 265-7605,6947391,Saturday
2019-01-19,LINC,4D,WHI,AN26082,IL,10300 S. Doty,(773) 568-8495,2868909,Saturday
2019-01-19,MAZD,4D,SIL,AW23481,IL,10300 S. Doty,(773) 568-8495,2868930,Saturday
2019-01-19,MAZD,LL,TAN,706812,IL,10300 S. Doty,(773) 568-8495,2868915,Saturday
2019-01-19,MERC,4D,GRN,AQ46557,IL,10300 S. Doty,(773) 568-8495,2868954,Saturday
2019-01-19,MERC,LL,BLK,227236,IL,10300 S. Doty,(773) 568-8495,2868892,Saturday
2019-01-19,MITS,LL,GRY,AB98532,IL,10300 S. Doty,(773) 568-8495,2868887,Saturday
2019-01-19,MITS,LL,SIL,508843,IL,701 N. Sacramento,(773) 265-7605,6947471,Saturday
2019-01-19,NISS,4D,BLK,Z543970,IL,10300 S. Doty,(773) 568-8495,2868965,Saturday
2019-01-19,OLDS,4D,RED,,IL,10300 S. Doty,(773) 568-8495,2868953,Saturday
2019-01-19,PONT,4D,SIL,BB17692,IL,10300 S. Doty,(773) 568-8495,2868981,Saturday
2019-01-19,PONT,4D,SIL,AN54719,IL,10300 S. Doty,(773) 568-8495,2868977,Saturday
2019-01-19,PONT,4D,SIL,BA41060,IL,10300 S. Doty,(773) 568-8495,2868923,Saturday
2019-01-19,PONT,4D,BLK,,IL,10300 S. Doty,(773) 568-8495,2868962,Saturday
2019-01-19,SATR,4D,RED,AN26443,IL,10300 S. Doty,(773) 568-8495,2868975,Saturday
2019-01-19,SATU,LL,WHI,AT76381,IL,701 N. Sacramento,(773) 265-7605,6947387,Saturday
2019-01-19,TOYT,4D,TAN,DL5005K,IL,701 N. Sacramento,(773) 265-7605,6947449,Saturday
2019-01-19,TOYT,4D,GRY,R425704,IL,10300 S. Doty,(773) 568-8495,2868938,Saturday
2019-01-19,TOYT,4D,WHI,B393395,IL,10300 S. Doty,(773) 568-8495,2868935,Saturday
2019-01-19,TOYT,4D,SIL,V516021,IL,10300 S. Doty,(773) 568-8495,2868886,Saturday
2019-01-19,TOYT,4D,GRY,Q826883,IL,400 E. Lower Wacker,(312) 744-7550,998730,Saturday
2019-01-19,TOYT,4D,BLU,AP68828,IL,10300 S. Doty,(773) 568-8495,2868968,Saturday
2019-01-19,VOLK,4D,BLU,ZZZ261,LA,10300 S. Doty,(773) 568-8495,2868899,Saturday
2019-01-18,BUIC,4D,TAN,AW33868,IL,701 N. Sacramento,(773) 265-7605,6947346,Friday
2019-01-18,BUIC,4D,SIL,AD52889,IL,10300 S. Doty,(773) 568-8495,2868857,Friday
2019-01-18,BUIC,4D,BLK,AP72625,IL,10300 S. Doty,(773) 568-8495,2868838,Friday
2019-01-18,BUIC,4D,SIL,AV91533,IL,10300 S. Doty,(773) 568-8495,2868804,Friday
2019-01-18,CADI,4D,MAR,AS82750,IL,10300 S. Doty,(773) 568-8495,2868799,Friday
2019-01-18,CHEV,2D,WHI,Q460924,IL,10300 S. Doty,(773) 568-8495,2868772,Friday
2019-01-18,CHEV,2D,BLK,,IL,10300 S. Doty,(773) 568-8495,2868798,Friday
2019-01-18,CHEV,4D,GRY,AN71854,IL,10300 S. Doty,(773) 568-8495,2868790,Friday
2019-01-18,CHEV,4D,RED,AU93630,IL,10300 S. Doty,(773) 568-8495,2868877,Friday
2019-01-18,CHEV,4D,WHI,507355,IL,10300 S. Doty,(773) 568-8495,2868878,Friday
2019-01-18,CHEV,LL,MAR,AJ84008,IL,10300 S. Doty,(773) 568-8495,2868845,Friday
2019-01-18,CHEV,LL,BLK,,IL,10300 S. Doty,(773) 568-8495,2868803,Friday
2019-01-18,CHEV,LL,BLK,274885DX,IL,701 N. Sacramento,(773) 265-7605,6947335,Friday
2019-01-18,CHEV,VN,BLU,4A203FF,IL,701 N. Sacramento,(773) 265-7605,6947357,Friday
2019-01-18,DODG,4D,SIL,Q631341,IL,10300 S. Doty,(773) 568-8495,2868769,Friday
2019-01-18,DODG,4D,RED,AH87298,IL,10300 S. Doty,(773) 568-8495,2868860,Friday
2019-01-18,DODG,4D,GRY,AS36981,IL,10300 S. Doty,(773) 568-8495,2868796,Friday
2019-01-18,FORD,4D,BLK,Q281469,IL,10300 S. Doty,(773) 568-8495,2868759,Friday
2019-01-18,FORD,4D,TAN,Z732352,IL,10300 S. Doty,(773) 568-8495,2868833,Friday
2019-01-18,FORD,4D,SIL,AU93874,IL,10300 S. Doty,(773) 568-8495,2868836,Friday
2019-01-18,FORD,LL,BLK,AV85974,IL,10300 S. Doty,(773) 568-8495,2868846,Friday
2019-01-18,FORD,LL,TAN,404568,IL,10300 S. Doty,(773) 568-8495,2868834,Friday
2019-01-18,FORD,LL,BLK,2135363B,IL,10300 S. Doty,(773) 568-8495,2868779,Friday
2019-01-18,FORD,VN,TAN,Q622651,IL,10300 S. Doty,(773) 568-8495,2868840,Friday
2019-01-18,FORD,VN,YEL,,IL,701 N. Sacramento,(773) 265-1846,1538269,Friday
2019-01-18,GMC,LL,TAN,,IL,10300 S. Doty,(773) 568-8495,2868795,Friday
2019-01-18,HOND,LL,BLK,Z811060,IL,10300 S. Doty,(773) 568-8495,2868811,Friday
2019-01-18,HOND,VN,BLU,E560893,IL,10300 S. Doty,(773) 568-8495,2868841,Friday
2019-01-18,HYUN,LL,MAR,AK57842,IL,10300 S. Doty,(773) 568-8495,2868830,Friday
2019-01-18,INFI,4D,WHI,,IL,10300 S. Doty,(773) 568-8495,2868760,Friday
2019-01-18,INFI,4D,BLU,AX23561,IL,701 N. Sacramento,(773) 265-7605,6947343,Friday
2019-01-18,JEEP,LL,WHI,AN71346,IL,10300 S. Doty,(773) 568-8495,2868806,Friday
2019-01-18,JEEP,LL,RED,,IL,701 N. Sacramento,(773) 265-7605,6947354,Friday
2019-01-18,KIA,LL,BLU,,IL,10300 S. Doty,(773) 568-8495,2868853,Friday
2019-01-18,LEXS,4D,SIL,E679648,IL,10300 S. Doty,(773) 568-8495,2868837,Friday
2019-01-18,MAZD,4D,BLU,,IL,701 N. Sacramento,(773) 265-7605,6947237,Friday
2019-01-18,MAZD,4D,BLU,AG75618,IL,10300 S. Doty,(773) 568-8495,2868797,Friday
2019-01-18,MERC,4D,GRY,R988432,IL,10300 S. Doty,(773) 568-8495,2868808,Friday
2019-01-18,MERZ,4D,SIL,Q836247,IL,10300 S. Doty,(773) 568-8495,2868775,Friday
2019-01-18,NISS,4D,BLU,,IL,10300 S. Doty,(773) 568-8495,2868832,Friday
2019-01-18,OLDS,VC,GRN,BA40700,IL,701 N. Sacramento,(773) 265-7605,6947254,Friday
2019-01-18,PONT,2D,SIL,AV88230,IL,10300 S. Doty,(773) 568-8495,2868858,Friday
2019-01-18,PONT,4D,SIL,559611,IL,701 N. Sacramento,(773) 265-7605,6947235,Friday
2019-01-18,PONT,4D,BLK,AT40688,IL,10300 S. Doty,(773) 568-8495,2868757,Friday
2019-01-18,PONT,4D,BLK,AG62721,IL,10300 S. Doty,(773) 568-8495,2868764,Friday
2019-01-18,PONT,4D,GRY,467U679,IL,10300 S. Doty,(773) 568-8495,2868872,Friday
2019-01-18,PONT,LL,GLD,,IL,10300 S. Doty,(773) 568-8495,2868865,Friday
2019-01-18,PONT,LL,SIL,AQ72758,IL,701 N. Sacramento,(773) 265-7605,6947275,Friday
2019-01-18,PONT,VN,WHI,AV85769,IL,10300 S. Doty,(773) 568-8495,2868827,Friday
2019-01-18,SATR,4D,SIL,118U443,IL,701 N. Sacramento,(773) 265-7605,6947359,Friday
2019-01-18,TOYT,4D,SIL,AN35566,IL,10300 S. Doty,(773) 568-8495,2868854,Friday
2019-01-18,TOYT,4D,SIL,BA72365,IL,701 N. Sacramento,(773) 265-7605,6947245,Friday
2019-01-18,TOYT,4D,BLU,N427532,IL,400 E. Lower Wacker,(312) 744-7550,998699,Friday
2019-01-18,TOYT,VN,WHI,G311863,IL,701 N. Sacramento,(773) 265-1846,1538265,Friday
2019-01-18,VOLK,4D,BLK,517058,IL,10300 S. Doty,(773) 568-8495,2868807,Friday
2019-01-18,VOLK,4D,RED,R187742,IL,10300 S. Doty,(773) 568-8495,2868792,Friday
2019-01-18,VOLV,4D,BLU,AP21222,IL,10300 S. Doty,(773) 568-8495,2868843,Friday
2019-01-17,ACUR,LL,BLK,G987297,IL,10300 S. Doty,(773) 568-8495,2868646,Thursday
2019-01-17,BUIC,4D,RED,21823G,WI,10300 S. Doty,(773) 568-8495,2868748,Thursday
2019-01-17,CADI,4D,WHI,AP18519,IL,10300 S. Doty,(773) 568-8495,2868701,Thursday
2019-01-17,CHEV,4D,BRO,R776824,IL,10300 S. Doty,(773) 568-8495,2868690,Thursday
2019-01-17,CHEV,4D,SIL,BA46516,IL,10300 S. Doty,(773) 568-8495,2868658,Thursday
2019-01-17,CHEV,4D,WHI,AC53795,IL,10300 S. Doty,(773) 568-8495,2868709,Thursday
2019-01-17,CHEV,4D,SIL,AS76917,IL,10300 S. Doty,(773) 568-8495,2868627,Thursday
2019-01-17,CHEV,4D,GRY,AM48710,IL,10300 S. Doty,(773) 568-8495,2868720,Thursday
2019-01-17,CHEV,4D,TAN,BB26717,IL,10300 S. Doty,(773) 568-8495,2868718,Thursday
2019-01-17,CHEV,4D,BLU,Q203434,IL,10300 S. Doty,(773) 568-8495,2868612,Thursday
2019-01-17,CHEV,LL,GRY,AE74672,IL,10300 S. Doty,(773) 568-8495,2868727,Thursday
2019-01-17,CHEV,VN,GRY,AZ47206,IL,701 N. Sacramento,(773) 265-7605,6947213,Thursday
2019-01-17,CHRY,2D,WHI,S876472,IL,10300 S. Doty,(773) 568-8495,2868693,Thursday
2019-01-17,CHRY,2D,SIL,V133026,IL,10300 S. Doty,(773) 568-8495,2868751,Thursday
2019-01-17,CHRY,LL,BLK,R194233,IL,10300 S. Doty,(773) 568-8495,2868633,Thursday
2019-01-17,DODG,4D,BLU,,IL,10300 S. Doty,(773) 568-8495,2868746,Thursday
2019-01-17,DODG,VN,BLU,AX22714,IL,10300 S. Doty,(773) 568-8495,2868686,Thursday
2019-01-17,FORD,4D,WHI,V425710,IL,10300 S. Doty,(773) 568-8495,2868716,Thursday
2019-01-17,FORD,LL,RED,29553XB,IL,701 N. Sacramento,(773) 265-1846,1538257,Thursday
2019-01-17,FORD,LL,RED,2000310,IL,701 N. Sacramento,(773) 265-7605,6947205,Thursday
2019-01-17,FORD,LL,RED,2027DL,TN,10300 S. Doty,(773) 568-8495,2868611,Thursday
2019-01-17,HOND,2D,BLU,ZZ35247,IL,701 N. Sacramento,(773) 265-7605,6947141,Thursday
2019-01-17,HOND,4D,GRY,9207459,IL,400 E. Lower Wacker,(312) 744-7550,998638,Thursday
2019-01-17,HOND,4D,BGE,AS77109,IL,701 N. Sacramento,(773) 265-7605,6947229,Thursday
2019-01-17,HOND,4D,SIL,AS71260,IL,10300 S. Doty,(773) 568-8495,2868707,Thursday
2019-01-17,HYUN,4D,BLK,Q868802,IL,701 N. Sacramento,(773) 265-7605,6947221,Thursday
2019-01-17,HYUN,4D,RED,R886471,IL,400 E. Lower Wacker,(312) 744-7550,998645,Thursday
2019-01-17,HYUN,4D,SIL,ZU37386,IL,10300 S. Doty,(773) 568-8495,2868684,Thursday
2019-01-17,HYUN,4D,SIL,AE68025,IL,10300 S. Doty,(773) 568-8495,2868628,Thursday
2019-01-17,JEEP,LL,BLK,AV94373,IL,701 N. Sacramento,(773) 265-7605,6947157,Thursday
2019-01-17,JEEP,VN,BLK,V877498,IL,400 E. Lower Wacker,(312) 744-7550,998628,Thursday
2019-01-17,KIA,LL,MAR,,IL,701 N. Sacramento,(773) 265-7605,6947147,Thursday
2019-01-17,LINC,4D,WHI,AL91823,IL,10300 S. Doty,(773) 568-8495,2868689,Thursday
2019-01-17,MAZD,LL,SIL,AS79794,IL,400 E. Lower Wacker,(312) 744-7550,998644,Thursday
2019-01-17,MERC,4D,RED,ZX26594,IL,10300 S. Doty,(773) 568-8495,2868722,Thursday
2019-01-17,MITS,4D,BLU,,IL,10300 S. Doty,(773) 568-8495,2868742,Thursday
2019-01-17,NISS,4D,TAN,235U552,IL,701 N. Sacramento,(773) 265-7605,6947161,Thursday
2019-01-17,NISS,4D,BLK,Q882900,IL,10300 S. Doty,(773) 568-8495,2868717,Thursday
2019-01-17,NISS,4D,GRY,AD89363,IL,400 E. Lower Wacker,(312) 744-7550,998627,Thursday
2019-01-17,NISS,LL,BLU,HBO5193,IL,701 N. Sacramento,(773) 265-7605,6947231,Thursday
2019-01-17,PONT,4D,GRY,,IL,10300 S. Doty,(773) 568-8495,2868750,Thursday
2019-01-17,SATR,4D,GRY,BE57744,IL,701 N. Sacramento,(773) 265-7605,6947142,Thursday
2019-01-17,SUZI,4D,BLK,484U102,IL,10300 S. Doty,(773) 568-8495,2868726,Thursday
2019-01-17,VOLK,LL,WHI,KMD0936,TX,400 E. Lower Wacker,(312) 744-7550,998629,Thursday
2019-01-16,ACUR,2D,GRN,,IL,10300 S. Doty,(773) 568-8495,2868594,Wednesday
2019-01-16,ACUR,LL,MAR,674147,IL,701 N. Sacramento,(773) 265-7605,6947073,Wednesday
2019-01-16,BUIC,LL,WHI,,IL,10300 S. Doty,(773) 568-8495,2868531,Wednesday
2019-01-16,CHEV,2D,SIL,AW27503,IL,701 N. Sacramento,(773) 265-7605,6947058,Wednesday
2019-01-16,CHEV,4D,SIL,10216X3,TX,701 N. Sacramento,(773) 265-7605,6947059,Wednesday
2019-01-16,CHEV,4D,BLU,Y877118,IL,10300 S. Doty,(773) 568-8495,2868577,Wednesday
2019-01-16,CHEV,4D,SIL,AV78488,IL,10300 S. Doty,(773) 568-8495,2868514,Wednesday
2019-01-16,CHEV,4D,SIL,E797710,IL,10300 S. Doty,(773) 568-8495,2868526,Wednesday
2019-01-16,CHEV,4D,GLD,,IL,10300 S. Doty,(773) 568-8495,2868598,Wednesday
2019-01-16,CHEV,LL,MAR,AD77914,IL,10300 S. Doty,(773) 568-8495,2868487,Wednesday
2019-01-16,CHRY,VN,SIL,Q339188,IL,10300 S. Doty,(773) 568-8495,2868609,Wednesday
2019-01-16,DODG,4D,WHI,753365,IL,10300 S. Doty,(773) 568-8495,2868524,Wednesday
2019-01-16,DODG,LL,WHI,,IL,10300 S. Doty,(773) 568-8495,2868475,Wednesday
2019-01-16,DODG,VN,BLU,,IL,10300 S. Doty,(773) 568-8495,2868508,Wednesday
2019-01-16,DODG,VN,TAN,349U588,IL,10300 S. Doty,(773) 568-8495,2868590,Wednesday
2019-01-16,DODG,VN,WHI,HBA600,IA,701 N. Sacramento,(773) 265-1846,1538253,Wednesday
2019-01-16,FORD,2D,BLK,AS81683,IL,10300 S. Doty,(773) 568-8495,2868517,Wednesday
2019-01-16,FORD,4D,SIL,QX831886,IL,400 E. Lower Wacker,(312) 744-7550,998623,Wednesday
2019-01-16,HOND,2D,SIL,183280,IL,400 E. Lower Wacker,(312) 744-7550,998618,Wednesday
2019-01-16,HOND,4D,PLE,Y700387,IL,701 N. Sacramento,(773) 265-7605,6947072,Wednesday
2019-01-16,HOND,4D,BLU,AT57356,IL,701 N. Sacramento,(773) 265-7605,6947136,Wednesday
2019-01-16,HYUN,4D,WHI,AV90536,IL,10300 S. Doty,(773) 568-8495,2868572,Wednesday
2019-01-16,HYUN,4D,BLU,AS63438,IL,701 N. Sacramento,(773) 265-7605,6947070,Wednesday
2019-01-16,JEEP,LL,MAR,BA31168,IL,400 E. Lower Wacker,(312) 744-7550,998614,Wednesday
2019-01-16,MERC,4D,RED,BB29074,IL,10300 S. Doty,(773) 568-8495,2868603,Wednesday
2019-01-16,NISS,4D,GRY,K969304,IL,400 E. Lower Wacker,(312) 744-7550,998625,Wednesday
2019-01-16,NISS,4D,WHI,ALD304,IN,10300 S. Doty,(773) 568-8495,2868478,Wednesday
2019-01-16,NISS,PK,BLU,,IL,701 N. Sacramento,(773) 265-7605,6947137,Wednesday
2019-01-16,PONT,4D,SIL,E851920,IL,10300 S. Doty,(773) 568-8495,2868500,Wednesday
2019-01-16,PONT,4D,SIL,AJ96699,IL,701 N. Sacramento,(773) 265-7605,6947056,Wednesday
2019-01-16,PONT,VN,WHI,AS81484,IL,701 N. Sacramento,(773) 265-7605,6947127,Wednesday
2019-01-16,TOYT,2D,SIL,Z370075,IL,701 N. Sacramento,(773) 265-7605,6947133,Wednesday
2019-01-16,TOYT,4D,BLK,,IL,701 N. Sacramento,(773) 265-7605,6947118,Wednesday
2019-01-16,TOYT,4D,BGE,AN57911,IL,10300 S. Doty,(773) 568-8495,2868472,Wednesday
2019-01-16,TOYT,VN,SIL,BB35653,IL,400 E. Lower Wacker,(312) 744-7550,998612,Wednesday
2019-01-15,BUIC,4D,SIL,AG61741,IL,10300 S. Doty,(773) 568-8495,2868465,Tuesday
2019-01-15,CHEV,4D,SIL,AP29436,IL,10300 S. Doty,(773) 568-8495,2868446,Tuesday
2019-01-15,CHEV,LL,RED,534032,IL,10300 S. Doty,(773) 568-8495,2868393,Tuesday
2019-01-15,CHEV,LL,GRY,BA37696,IL,701 N. Sacramento,(773) 265-7605,6950133,Tuesday
